	fold_change	P-value	std_error	-log10(P-value)	protein
2400	-0.39870846617328537	0.5574183621809975	0.6057676704655868	0.2538187290878491	Eif2s1
2401	-0.4996866991530294	0.6112846273132275	0.883667094742527	0.21375652578225413	Rps27l
2402	1.5932368099949659	0.28409149344301593	1.2243885301176698	0.5465417701702976	Tmsb10
2403	2.3718800172681713	0.21822519913169186	1.5272236071067569	0.661095101538884	Ube2r2
2404	-0.664544379678646	0.7104975949478178	1.6278905540241762	0.14843738783173907	Znrf2
2405	0.7481689909958483	0.8488454454259304	3.604148572659163	0.07117137725778908	Kyat3
2406	-0.16351446353911891	0.8177299947078704	0.6503719241436063	0.08739007183673878	Rph3al
2407					Mindy1
2408	-0.26306873734750447	0.717150584371251	0.6607005386817755	0.14438964336286209	Ppp2r1a
2409					Mvb12a
2410	-0.8753608571195224	0.4771369627350791	1.0804481890599884	0.32135693831409634	Atp5mk
2411	2.2888177759383757	0.2009243377284397	1.401392757599886	0.6969674544862584	Apool
2412	0.41277156919824287	0.6169166776562898	0.7422383051473321	0.20977348892899292	Tmed3
2413					Msrb2
2414	-0.028376769481773284	0.9682618317112262	0.6569776523119716	0.014007187431988458	Fbxo22
2415					Eci3
2416	-0.02578473320954322	0.9496418632313166	0.37600102268868707	0.022440148550503865	Ubfd1
2417					Ccdc25
2418	-0.4488762173272365	0.39076052550128504	0.44861392077309853	0.4080893150219873	Snd1
2419	-0.8330393511883167	0.28542542757801787	0.6423704392056213	0.5445073396834862	Vma21
2420					Eeig1
2421	-3.3168018311556784	0.24380317425119158	2.2928445272497036	0.6129606442844852	Ostc
2422					Scoc
2423	-0.4226372839693586	0.6482852141575337	0.8368105925111209	0.18823388350741765	Nap1l4
2424	-1.9742832243277728	0.03324936268732685	0.5272967120641973	1.4782166746926	Mtch1
2425	2.668309386933393	0.16371281884062905	1.4534462359685054	0.7859173136620491	Mtch2
2426					Brd2
2427	-0.676044023875836	0.556047406945012	1.0233294005926186	0.25488818018604076	Picalm
2428					Pank2
2429	-0.019693024654335867	0.9883875878331825	1.2465663199276948	0.005072717103835521	Cyfip1
2430	-0.9424720438588229	0.5386104687055508	1.3616806695957928	0.2687252096752156	Fcsk
2431	-0.6797617692094422	0.3710562869481312	0.6477318120816264	0.43056020559574504	Ndufa12
2432					Serpina12
2433	-0.1904671366405326	0.6780479663531362	0.4158079866396277	0.1687395822603161	Hook2
2434	-0.17034848547227177	0.7180687505712517	0.42932477733926805	0.143833972799038	Syncrip
2435	0.03410062743335085	0.9600673544221736	0.6273339189101451	0.017698297556505302	Tubb2a
2436					Wdr91
2437					Thoc7
2438	-0.3364530453140959	0.3519658555082149	0.3060770268124091	0.4534994657367031	Huwe1
2439	-1.4520726371331687	0.650202545492379	2.8926351471351914	0.18695133460745603	Smap2
2440					Celf6
2441	-0.31341703947934163	0.9420936604661994	3.9732525555472114	0.025905918649145522	Cpeb4
2442	-0.7220972468391291	0.478006213139723	0.8932116698943854	0.3205664583779221	Luc7l2
2443					Inpp5a
2444					Spag7
2445	-1.8070640469142376	0.7131428781193476	4.470507847506051	0.1468234505654867	Tspoap1
2446	-0.8845595093944472	0.17733149969224465	0.5037072099835407	0.751214113088094	Eml2
2447					Ldhd
2448	0.18882636984915147	0.8336894507767338	0.8250622275795535	0.07899569388312509	Ppp2r1b
2449	1.9187514315333878	0.09108040138179152	0.7808157464856803	1.0405750641623726	Dek
2450	0.41809770493941295	0.8407931378762783	1.9102203517712972	0.07531084145487105	Cdsn
2451	0.22255544005331607	0.4692142058603763	0.26933706815956066	0.3286288477215183	Ints3
2452					Fam185a
2453					Robo2
2454					Slc7a6os
2455	-1.001358953090069	0.34791339363813434	0.9020008261744294	0.4585288518756694	Mycbp2
2456	-0.09496606348663161	0.9106729270138256	0.7789405967786497	0.040637574177721604	Actn1
2457					C2cd5
2458	-1.259397465241968	0.47208151060965664	1.5350164103222046	0.32598300867157265	Mybbp1a
2459	-1.3031672873134446	0.3217094306922614	1.1007325306948776	0.4925362078652737	Cpa1
2460	0.4748733694339423	0.09792563675137143	0.19981929704648085	1.0091035958157577	Lnpk
2461					Maco1
2462	0.1897563925108611	0.6758264784643038	0.4111481174312639	0.17016479683803465	Amph
2463	-1.046254354793703	0.2760611095534528	0.78760968955252	0.5589947708180764	Atxn2l
2464	-0.1920082460738799	0.6454587679793202	0.37678946194621804	0.19013149532009038	Otub1
2465					Ccnt2
2466					Ints7
2467					Exosc3
2468	-0.9679089796361519	0.5089667154984885	1.2946875383752887	0.2933106179539864	Ccdc93
2469					Nsun6
2470	1.1689653195402188	0.4765740097372363	1.4408168203679554	0.3218696458659357	Prrc2a
2471					Stk38l
2472					Ctdp1
2473					Znf516
2474					Scaf4
2475	-0.01260154189058374	0.9896014930753179	0.8908054818639098	0.004539658130469263	Ppp6r1
2476					Map6
2477					Ube2q1
2478	-0.278024131181162	0.5479861349551364	0.41182572659069805	0.26123042981609174	Pgm2
2479					Rexo1
2480	0.3194345876901383	0.5045795775824592	0.42251620470954626	0.29707033115243575	Elp1
2481					Rragd
2482	-0.16805433026925848	0.3474164873341272	0.15119605713389556	0.45914957509926674	Cdc42bpb
2483	-0.380581833611112	0.36765471695369284	0.35967179354049794	0.43455985772482925	Ahcyl1
2484					Prpf38b
2485	1.0752445515712392	0.12158125010510261	0.5018964237534378	0.9151333954888641	Gng5
2486	0.9737930278479001	0.5022835703770026	1.2805240617154416	0.2990510273178616	Sytl5
2487	0.48307150615939526	0.20794233719168578	0.301952821057875	0.6820570790340026	Dcaf5
2488	0.19842001032850878	0.7120718019946388	0.48891226337408644	0.1474762119279978	Selenoi
2489					Mtmr12
2490					Epg5
2491	-1.7052695758493195	0.13715047877450434	0.8457576914390873	0.8628026719911879	Vat1l
2492					Rpap1
2493					Erbin
2494	-0.27570195603829695	0.6040475509273894	0.4773440605495568	0.21892887215284076	Cadps
2495					Phf8
2496					Ppm1e
2497	2.1377757920000566	0.5118471465884209	2.8807160466919264	0.2908597134465736	Mon2
2498	3.332351327126127	0.04356851672273846	0.9902685236965271	1.360827225239714	Nisch
2499					Ubr5
2500					Dcaf1
2501					Baiap3
2502					Vps13b
2503					Dnajc6
2504					Pja2
2505	0.921086995507223	0.4640788972602258	1.1006122914068588	0.33340817950556867	Sgsm2
2506					Snph
2507					Clec16a
2508					Arhgef17
2509					Rimbp2
2510					Cep170b
2511	0.8051077660909938	0.26000794548494677	0.5812015769584911	0.5850133803847826	Avl9
2512					Rims3
2513					Pum2
2514	2.7415483567971424	0.24628350476037647	1.907935869144115	0.6085646747684653	Mfn2
2515					Scrib
2516					Pum1
2517					Usp8
2518	2.484114874640597	0.0003157369797516618	0.13038272139967655	3.5006745496834673	Nup214
2519	0.5270834008611327	0.4545529165254648	0.6151907826250681	0.3424155513478925	Ube3c
2520					Wnk4
2521	-0.9680075535643431	0.33610043059740263	0.847130925447435	0.4735309311307722	Septin9
2522	-0.14306080929300544	0.8016195944590757	0.5214450159542217	0.09603167563171097	Rab3gap1
2523					Ints2
2524	0.5313000076560987	0.6612668523271428	1.0968244343363853	0.17962324685933004	Naa15
2525	-0.34444094071858233	0.7145951529324894	0.8567681073416479	0.14593993392396856	Mogs
2526					Ankrd13a
2527					Actr5
2528					Ankzf1
2529	-0.6338543444297879	0.3590828919335736	0.5866966697440793	0.4448052858119313	Pgrmc2
2530	-0.8381046955565733	0.49306575580671014	1.0766441700558222	0.30709515885725247	Fbxo2
2531					Cdc42bpg
2532					Polr2e
2533					Kcmf1
2534					Adck5
2535	-1.345978607798728	0.41220139598695904	1.4168310310727887	0.3848905417455335	Bpnt2
2536					Ints8
2537					Ap4e1
2538	0.36065566752151074	0.7116772981309456	0.8873593206020306	0.14771688755751874	Camsap3
2539	-0.11130159846665255	0.9075348808547992	0.8817384654875536	0.04213667398149815	Fam98b
2540	-0.31378679817941335	0.8623505524085691	1.6626278605471634	0.06431615409585482	Trim56
2541	1.475738603907629	0.17777330798721805	0.8415334564500128	0.7501334462009082	Sra1
2542					Dnph1
2543					Tdrkh
2544					Tecpr1
2545	-0.2794225826005116	0.6428267743826627	0.5438109732159547	0.1919060427293447	Epn1
2546					Lrrc1
2547					Dhx33
2548	2.763251704380028	0.1910591137152894	1.6423346686054892	0.7188322411901386	Ppp1r10
2549					Gstm7
2550	0.8531950570923641	0.6447034687932635	1.6702990151514268	0.19063999308388352	Thnsl2
2551					Wipi2
2552	-0.4681188174898223	0.5505604165246024	0.6982022688348105	0.2591950161590141	Zmpste24
2553					Pcsk9
2554					Agfg2
2555					Lrrc8a
2556	-0.3015087302194618	0.6750486705110073	0.6515696103801021	0.1706649137284559	Mtdh
2557	0.7346271855111809	0.24199881138388415	0.5053534186245234	0.6161867671215849	Hapln4
2558	-1.1166309539315469	0.4358070340226047	1.244810375496441	0.3607057644235177	Vac14
2559	-0.2038884496781172	0.5838397469938831	0.33318909360781546	0.23370634218027697	
2560					Aftph
2561	-0.2431224815872718	0.6616783455991372	0.5025810907990872	0.17935307805201908	Ddrgk1
2562					Col14a1
2563	0.6159471291931912	0.09091712595148274	0.2504475042312936	1.0413543015341784	Vrk1
2564	-0.8250657735257252	0.43464693102453866	0.917177685827486	0.36186338251484984	Ubap2l
2565					Tmem106b
2566	0.29798669804969447	0.6448792152871832	0.5836909771059147	0.1905216203204494	Pelo
2567					Serpina3f
2568	1.1976092804599734	0.33731716158469294	1.0511928123126368	0.47196156277779233	C2cd2l
2569	1.503355822883929	0.5105357539535623	2.019010226928468	0.29197383790419257	Sympk
2570	-0.31177687853147795	0.8068037201476134	1.1679062059981897	0.09323210793590143	Mrps7
2571	-0.06782252311341552	0.8877686377353742	0.44192249534420913	0.051700201391131545	Flnb
2572	-1.2444506410071374	0.35105578066764526	1.1295911891311883	0.4546238712508979	Rraga
2573	0.18180981836398058	0.5846201325708544	0.2977620334286508	0.23312623291652715	Reps2
2574	-0.22516887121266105	0.7099782534315898	0.5505195879202074	0.14875495347712214	Trmt61a
2575					Eif4g3
2576					Pip4k2b
2577					Ttc28
2578					Atg2b
2579	-0.7777323030162773	0.036503452960566944	0.21543787121655705	1.4376660525081137	Acad11
2580	-0.8174658976397678	0.6437971037142787	1.5957989070860326	0.19125098143067268	Bdh1
2581					Wnk3
2582	-1.8131267892948402	0.5075686602967812	2.4166003479314284	0.2945052011564448	Tbc1d5
2583	1.7504792784599372	0.360291230425202	1.6250093564225032	0.4433463085804398	Atp2c1
2584	0.7996124246011845	0.5126641629514571	1.0797652553039743	0.29016704022763434	Nucks1
2585	0.2087911469339797	0.6004337090466632	0.35772861188667154	0.2215349339470804	Glrx5
2586					Bsdc1
2587					Rbsn
2588					Elac2
2589					Ddhd2
2590					Supv3l1
2591					Med23
2592					Znf598
2593					Safb2
2594	-0.07049010605079131	0.849501458043116	0.3410799654453272	0.07083587139230314	Pde4dip
2595					Zc3hc1
2596	-1.4371285900070274	0.39888836556721957	1.464802856888444	0.39914863063336253	Pank4
2597					Negr1
2598					Lrsam1
2599					Rap2a
2600					Abitram
2601					Mrps26
2602	-0.27160468900367607	0.20878761150335104	0.17019068486981004	0.6802952739425263	Ddx42
2603	0.32391605617340014	0.5309971324674333	0.4587100687872112	0.2749078242234895	Ankfy1
2604					Grwd1
2605					Zfyve1
2606	-1.1311216780802753	0.5666930623090336	1.7625127697702239	0.24665210413871747	Nfasc
2607					Mphosph10
2608	0.8058666867234935	0.6012100183493578	1.3838207480432647	0.2209737910964524	Dlg1
2609					Ireb2
2610					Mast4
2611					Arhgap32
2612					Pcyt1b
2613					Ubp1
2614					Pdk1
2615	0.17518833040240867	0.9136706234638392	1.4871689510883113	0.03921033839418401	Wdr82
2616	0.915074126088438	0.5509766826132654	1.3663643494033537	0.25886678014398234	Gatd1
2617	0.2812132455332451	0.44321365435970417	0.3192174515091364	0.3533868684923349	Gns
2618	-0.327896865259908	0.4190137228028952	0.35090611079300627	0.37777175354926285	Tufm
2619					Cpped1
2620					Rnf214
2621					Pcid2
2622	-0.2703019037554331	0.5218044058860615	0.3737209752600877	0.2824922582294236	Entpd3
2623	-0.5408926539348924	0.7176115967446666	1.3608344117852476	0.14411055162293607	Lpp
2624					Pef1
2625	-0.6808747506172711	0.5373191131907955	0.9803761763863288	0.2697677106956693	Tnpo1
2626					Actbl2
2627	-2.2409688755225696	0.19947978742545572	1.366205480563068	0.700101103256967	Erlin2
2628					Hnrnpa3
2629	-0.015919311503256095	0.9753111594224179	0.4738754218090146	0.010856806597447094	Hnrnpa3
2630					Pld4
2631					Tmtc4
2632	0.0917339732215613	0.9015062994549432	0.6819156788663866	0.045031234211726466	Cacfd1
2633	0.19031387883971812	0.7277069923452125	0.4977987414535592	0.13804345203697663	Nelfa
2634	-0.2930199668520965	0.6707034904878602	0.6240569897055062	0.17346943348986543	Psmd11
2635	0.2758124595079263	0.591165024984394	0.460163462259224	0.22829126795829013	Ubxn10
2636	-0.7429643952574432	0.6263066299644242	1.37419483065401	0.20321299091449224	Rhot1
2637					P4htm
2638					Efr3a
2639					Sh3bgrl2
2640	-0.5708034475885255	0.12237208433578232	0.26729209283978256	0.9123176426614575	Poldip3
2641	-0.9409752403293783	0.4205912385910066	1.0108684368837444	0.3761397784191007	Commd7
2642					Ppp1r12b
2643					Ints15
2644					Enoph1
2645					Coq4
2646	0.22005532558290178	0.3764454301187567	0.21244090564309598	0.42429797063449587	Htatsf1
2647	-1.312493042093545	0.278594496723954	0.9945081773059757	0.5550274667563666	Ptgr3
2648					Coa6
2649	-0.3521065894185158	0.5633960084638607	0.5437264145435273	0.24918623421971708	Eif4b
2650					Atg4b
2651	-0.08583983936442907	0.948446890854469	1.222667216217763	0.02298698280863833	Dnaaf10
2652					Elmod2
2653					Slc35d3
2654	-0.365762735464367	0.5575713933595958	0.5559426668347808	0.25369951615963793	Slc30a8
2655	-1.1304862680014756	0.44775076639149786	1.297602419125105	0.3489636621192131	Samm50
2656	-0.6321225394568014	0.4455083908327188	0.7215916251725984	0.35114411192333267	Cdc42se2
2657					Enpp6
2658	1.6509521241636471	0.05724855367506993	0.5486365609161652	1.2422354808460767	Synpr
2659					Slc25a40
2660	0.03955380549931961	0.8997931245187991	0.2889603871503082	0.045857329680069836	Vipas39
2661					Efcab14
2662	-0.5948477434086156	0.4259940074739652	0.6474738517427531	0.37059651014445133	Aars1
2663					Lrrc8d
2664					Ublcp1
2665					Epb41l5
2666					Bola2
2667					Cept1
2668	0.45103301149805575	0.08686812290052506	0.17962941149431297	1.061139562886135	Smndc1
2669					Phyhipl
2670	0.08089532281965126	0.667474877336364	0.17044617350343969	0.17556507579037514	Galnt12
2671	-0.2558064064866375	0.8621080503038674	1.3529919461166413	0.06443829947696218	Ccny
2672	1.4662446382226697	0.30731475729428487	1.1949314850030226	0.5124165843658395	Nars2
2673					Fto
2674					Stk32a
2675	1.601292139946968	0.398604608181274	1.6310077075579155	0.39945768482235877	Timm29
2676					Cdc23
2677	1.2931561621929921	0.21101426939105516	0.8155674547224161	0.6756881754688608	Krt75
2678					Aldh8a1
2679					Tmco3
2680	-0.2291146955232688	0.716635707552084	0.5743044515293375	0.14470155619435662	Pck2
2681	0.009971414080588104	0.9866729694567433	0.5499726929167434	0.005826769412539927	Tm9sf4
2682					Lyset
2683	-0.2973825095224343	0.8360073271700363	1.318181444739203	0.07778991617872312	C8b
2684	-0.3432451172299902	0.8142690208082417	1.339077880619487	0.08923208780075781	Wasf2
2685	0.6348735930331391	0.10532133834073155	0.27644693557042843	0.9774836308582058	Coro2b
2686					Sec22a
2687					Ubap1
2688	-0.4599032416647397	0.8896968005250739	3.0495959576497316	0.050757971213013876	Thnsl1
2689					Wdr48
2690	1.2068189825180682	0.22345569075030627	0.7886609920062144	0.650808580676993	Tiprl
2691	-0.32612635726482087	0.5596010880688879	0.498432356263188	0.25212144975230694	Slc25a12
2692					Gopc
2693	0.5408775671048348	0.36606248162304567	0.50919086256005	0.43644478043028007	Ehd2
2694					Dennd6a
2695					Atl1
2696	-1.2309925019849368	0.44964288647434003	1.4195384393822081	0.3471322729040928	Sephs1
2697					Qpctl
2698	0.4922890834982181	0.3151219543339009	0.40908061288905456	0.5015213387684849	Nup107
2699	0.3012406016270371	0.5739367633784976	0.4788577699889707	0.24113595573561117	Ano10
2700	0.35866678283732056	0.595382092141824	0.6056465876360959	0.2252042321698947	Dglucy
2701	-0.11380864662472623	0.9025232165940467	0.8549070800635792	0.044541617445577615	Mapk1ip1l
2702	-0.3086112314107369	0.6109185121230729	0.5451730522135748	0.21401671462721866	Echs1
2703					Rcn3
2704	2.4150263063289716	0.02816714944520419	0.6050616483549558	1.5502571019974973	Dtd2
2705					Wdr3
2706	-0.13209423003359944	0.9114296462648013	1.0927949984700849	0.04027684913538631	Rab39b
2707					Dcakd
2708					Rhbdd1
2709					Maip1
2710					Pgs1
2711	-0.2781225766574831	0.9273507501304658	2.808080952377386	0.03275597239808225	Nrdc
2712	0.8100693341458305	0.38725923622749264	0.8027695043575908	0.41199821541562864	Czib
2713					Tmem30b
2714					Rab9b
2715					Slu7
2716					Psmf1
2717	-1.0441642347915585	0.49161425969541955	1.3364481389648268	0.3083755285170356	Ppm1l
2718					Txlng
2719					Ganab
2720	-0.15689907714992457	0.7711833839537038	0.49305099360471616	0.11284233638603254	Ganab
2721	-1.1380560703542917	0.056168812732909065	0.37520057236708965	1.2505047559172633	Rbm22
2722	0.4165363948560825	0.5946197220945867	0.7018315812183925	0.22576069039713284	Armcx3
2723					Rgp1
2724	0.5587472247280989	0.7130207826306331	1.3816572269699559	0.1468978114521127	Cdkn2aip
2725					Znf787
2726					Sap130
2727	-0.2742302177731495	0.8049551592059143	1.0172102875340028	0.09422831174621522	Iars2
2728	-0.9691397140105348	0.5423795219818107	1.4142612426224803	0.26569671600343514	Rufy1
2729					Dock9
2730	0.09365890101232574	0.9032286228853094	0.7087150788066894	0.044202308279521825	Hook1
2731	0.38960173672810805	0.27795564344141926	0.29472535518023996	0.5560245038863091	Dars2
2732	-1.5168708324010556	0.46156158699358074	1.8012776114983857	0.33577034207697093	Cstf2
2733					Ranbp6
2734	0.05434094750772889	0.9723996404422544	1.446857826752748	0.012155210414853382	Prune1
2735					Zc3h14
2736					Tdp1
2737					Nagpa
2738					Chdh
2739	-1.9668554131239866	0.34747060513405387	1.769785073687838	0.459081929399172	Nup93
2740	-1.6382491199960663	0.6612789247540142	3.382161609299079	0.17961531822885926	Btnl9
2741	3.3213819825493984	0.050842654749707325	1.0508288127689644	1.2937717808354225	Chmp2b
2742					Smarcal1
2743					Slc30a6
2744					Sun2
2745					Edem2
2746	-0.6161762002629607	0.37937490375124183	0.599087625014943	0.4209314017627031	Sgta
2747	-0.83506953183452	0.5572748909313546	1.2682492960082696	0.25393052445792375	Eif2a
2748	-1.308475624943288	0.4882613379374707	1.6606640642057164	0.3113476631522248	Psmd5
2749	-0.7005375481196995	0.3528339230164744	0.6386392541617539	0.45242966653734384	Mrps35
2750	1.853365699813256	0.3128447705089748	1.5314044381194136	0.5046711002615835	Tmem11
2751	-0.6111788463014773	0.679313797595994	1.3400254333450046	0.16792956433029602	Ndufv3
2752	2.1531044526696608	0.4067880607696274	2.2369223847848256	0.3906318021061273	Ces2e
2753					Csnk1a1
2754	0.2164847653269525	0.856753486441621	1.1015190335219875	0.06714411959225752	Csnk1a1
2755	-0.894198796142234	0.3463432569658792	0.8023937932144624	0.46049326332097007	Ahsa1
2756	-0.46580792413966404	0.38489858166877683	0.4589822465806034	0.41465368925500284	Rcc2
2757	0.09877543521457077	0.944692676773727	1.3111992819281608	0.02470945126715279	Mrps27
2758	-0.7578307213311066	0.6199977812806938	1.375308661173273	0.2076098646618682	Ipo5
2759	0.26387339649520947	0.05711236833250279	0.0876019353173514	1.2432698301624745	Cyp20a1
2760					Ift74
2761					Mapkap1
2762					Tnrc6b
2763					Pum3
2764					Gcfc2
2765					Thoc5
2766					Tmem87b
2767					Smg1
2768					Mterf2
2769	-0.7270966151852798	0.13357875131153338	0.3557859640852305	0.8742626206185922	Pdhx
2770					Slc25a29
2771	-0.6574946524782237	0.42063954810887455	0.7064144852827315	0.3760898977980197	Eea1
2772	-0.9469722186446741	0.035169282497061985	0.2585176766828308	1.4538364918122961	Mblac2
2773	-0.48951997559719007	0.3083133107327658	0.39993646257824794	0.5110077251826631	Srsf7
2774					Dop1a
2775	0.030747406756837403	0.9730045346847516	0.837022184582597	0.011885135698785187	Nceh1
2776					Plcxd3
2777					Rps6kc1
2778					Lss
2779					Hif1an
2780	0.7328077048306012	0.3772879453243781	0.7088950839483662	0.4233270706610206	Slc9a7
2781	0.2475765943449989	0.5978544053603128	0.42103757557554616	0.22340456625783964	Tars3
2782	0.01782769141687246	0.9956256225688784	2.995883559694271	0.0019039352885469776	Tmem214
2783	-1.074687105726772	0.6015723338857285	1.8473712601117602	0.22071214501789035	Hspa13
2784					Ctso
2785	-0.613274178632694	0.6140333158289543	1.0933795966260182	0.21180806454589077	Srp68
2786					Eif4e2
2787					Atp6v1g3
2788					Nop9
2789	-0.270442667044191	0.8345786985647536	1.188178607325023	0.07853270423231816	Tmem260
2790	-0.3345570951616439	0.5706644197590842	0.5270299426634669	0.24361920434608433	Dlat
2791	-0.4013675250862559	0.6341787105671424	0.7604379310669015	0.19778834136664647	Rab3gap2
2792					Fbxo38
2793					Gga3
2794	-0.5171024219624497	0.5027964987790602	0.6808708011531157	0.2986077551830335	Lars1
2795					Eif1ax
2796	-0.3709909891007025	0.7599416861580687	1.108696078305873	0.11921973186580245	Ckap4
2797	-1.075894435327083	0.5529631463071515	1.6150962235264332	0.2573038124363319	Qars1
2798	0.12362787750382456	0.48705823642147505	0.15642965794202107	0.3124191080987253	Gtf3c4
2799	-0.406254422747343	0.3820219050899887	0.39752549144371935	0.4179117339810717	Hadha
2800	-0.27231116640147024	0.7737838133612118	0.8660101980513449	0.11138035944474665	Spon2
2801	0.2760158783914802	0.17074974745266072	0.153878469446135	0.7676399299890183	Coq3
2802					Nipal1
2803					Wdr35
2804	-0.7532370525160377	0.5354224937105413	1.079159681406002	0.27130338755857153	Qsox1
2805					Derl2
2806	0.10888335930718138	0.576080257562166	0.17411564995980328	0.23951700791654962	Armc6
2807	-0.8737177493447847	0.14230374836093784	0.4416688639869234	0.8467836602036181	Vmac
2808					Sfr1
2809	-0.9050479224530168	0.7882960043216204	3.0839889896045802	0.10331067476334913	Acp6
2810	-0.39768738028077866	0.7335703313812926	1.0645960300316957	0.1345582416482132	NARS1
2811	0.3930247311500319	0.522433900833281	0.5442865898536143	0.28196864936864824	Metap1
2812					Pgghg
2813	-0.6734603845823104	0.24489437913290385	0.46692822705543663	0.6110211827788286	Rpl24
2814					Rbfox2
2815					Fra10ac1
2816	-0.03969563767599671	0.9025934444555886	0.29840212234339736	0.0445078250891975	Rcn2
2817	2.201143448913516	0.16002935690001113	1.1842105710113622	0.7958003400304695	Mob1b
2818					Sumf2
2819	0.37766097725111614	0.3387055632367908	0.33261863580211676	0.47017767001259564	Dmxl2
2820					Gpr180
2821					Elmo1
2822					Cnpy4
2823					Heatr3
2824					Kansl2
2825	-0.19029805858368762	0.5992482573260786	0.324929792827846	0.22239322026430158	Ralgapb
2826	0.8519413969437055	0.4935479127786729	1.0957524095610758	0.30667068038979967	Bicd1
2827					Fam177a1
2828					Suds3
2829	3.2816705967021584	0.3535916355091907	2.9972307157174995	0.451498017118152	Yipf6
2830					Rimoc1
2831	-0.3140681310143625	0.6907612589816741	0.7164347533613504	0.16067202762207278	Scfd1
2832					Tmem209
2833	-0.17879255498234037	0.31306594004055194	0.147814594451361	0.50436417881254	Tmtc3
2834	0.14364741041107676	0.8575700286841653	0.7351697392932924	0.06673040559502626	Man2a2
2835					Gorab
2836	0.23170861958117445	0.6663525314532961	0.4863998370268601	0.17629594806909712	Cc2d1b
2837	0.49745446943861715	0.7381034728848541	1.3561484722958326	0.1318827512488835	Clasp2
2838					Ift56
2839	0.8095029346161855	0.5904236800706157	1.3477241681267373	0.2288362326251156	Gpr89
2840					Arf2
2841	0.41094463420101063	0.6648404006123753	0.8583583989039608	0.17728259748221223	Asph
2842					Ap3s2
2843					Cnot4
2844	-0.21868630586354443	0.7451005009829654	0.6135157070462346	0.1277851445958861	Cpne3
2845					Tcp11l1
2846	-0.5789512720854034	0.5661044054320513	0.9006671916673121	0.2471034654167915	Srrm2
2847					Enpp4
2848	-0.18984232485166375	0.6302494634741211	0.35537142465829547	0.2004875153624689	Flna
2849	1.2109027648660096	0.4435760134227233	1.375767846226605	0.353031946562112	Nup54
2850					Cfap20
2851	0.1507867590545552	0.891160351360032	1.013439802075126	0.05004414394839503	Cpsf7
2852	2.5483103481713885	0.08017746374903548	0.9790422805344101	1.0959476858906851	Exosc6
2853					Pak4
2854					Hsdl1
2855					Kyat1
2856	-0.18870186547207396	0.8044065051715081	0.6979301776166498	0.0945244259561182	Slc4a7
2857	-0.1465361763701285	0.8145024654382527	0.5724117357707603	0.08910759677645634	Scfd2
2858					Anapc5
2859	-0.37384907983931237	0.5892221241235855	0.6202933909401039	0.22972095462574074	Gmppb
2860	0.5992131004568841	0.7687052663333415	1.8619164036845253	0.11424014360658073	Sec62
2861	1.0706642792450518	0.22634488224835908	0.7053864838002216	0.6452293206360331	Pamr1
2862	-0.8202209523274336	0.552124270502224	1.2285130670786448	0.25796316154757637	Iars1
2863					Ilvbl
2864					Mrpl22
2865					Wdfy2
2866					Aifm2
2867	1.2960000653674724	0.07531381907483399	0.4843307173336671	1.1231253292799104	Hook3
2868	0.357783211216373	0.3988078624412002	0.36460190362773814	0.3992362882210439	Plekha1
2869					Slc24a2
2870	0.4473740367330328	0.22667742525165033	0.2950183493704818	0.6445917289992691	Mzt1
2871	-0.9342651420026951	0.5393011855986158	1.352291048522757	0.2681686249586935	Gphn
2872					Gpr107
2873	0.4346771041302281	0.5513449070416757	0.649690226136803	0.2585766327953147	Gprasp2
2874					Cops7b
2875	-0.46400155161249945	0.5108357188127793	0.6236347661880437	0.2917187434741211	Atp6v1h
2876					Nsd2
2877	-0.4618173556105387	0.3146813483715472	0.38333927211422375	0.5021289975995511	Dpp9
2878					Galnt14
2879	-0.47668924040196226	0.46081180228070545	0.5650195522760786	0.33647640632150977	Qdpr
2880					Stx16
2881					Snx17
2882	-0.851693629707509	0.17413169882100626	0.4800470614932599	0.7591221630013576	Ppme1
2883					Lrch3
2884	-1.0539549372633275	0.42265797081349676	1.1379362097565997	0.37401093634720584	Ganc
2885	3.523426116012539	0.026047025759860436	0.8568382600958616	1.5842418604575592	Rsl1d1
2886					Ss18l1
2887					Pomgnt2
2888					Usp38
2889	-0.5768250769163619	0.1777507133560659	0.3289083231466196	0.7501886476672178	Maob
2890	-0.3030174501639399	0.7075267549830238	0.7341742519074562	0.1502571327340007	Aldh5a1
2891					Ptges2
2892	-3.621856859802833	0.47553227911588164	4.452571052569782	0.3228199978304477	B4gat1
2893	-1.8493252688371355	0.1723871099900693	1.0364942408729687	0.7634952110720543	Vps35l
2894	-1.4765043485367286	0.43373832005089635	1.6377127241121474	0.3627722069693513	Pithd1
2895	0.24656362542661212	0.5717333501477516	0.3895606523313583	0.24280647393458268	Rhpn2
2896	-0.4988649450273588	0.5192365994476359	0.685160797849453	0.2846347029990156	Acaa2
2897					Larp4
2898	0.35128114137987176	0.6628552999592285	0.7289681141133365	0.17858126690130538	Pkn2
2899	-0.8011193637262493	0.4132568288515248	0.8454499656523945	0.3837799612095548	Etf1
2900					Slc39a11
2901					Naa25
2902					Rbbp5
2903	0.5336519293570036	0.5590929720822166	0.814478334813701	0.25251596688118727	Pgam5
2904					Pxk
2905	-0.27569516100030456	0.709096449169371	0.6718551777334834	0.14929468936810755	Vps13c
2906	-0.17251864394785232	0.6541910732802169	0.3480819993150176	0.18429538630641118	Engase
